OBJECTID,CENTERLINE_TAG,BIKE_LANE,L_ADD_FROM,L_ADD_TO,R_ADD_FROM,R_ADD_TO,L_ZIP,R_ZIP,COUNTY_LEFT,COUNTY_RIGHT,CITY_LEFT,CITY_RIGHT,TWP_LEFT,TWP_RIGHT,OPER_STATUS,MAINT_JURIS,TFARE,STRCLASS,STRSUBTYPE,SPD_LIM,ONE_WAY,ONE_WAY_DIR,PRE_DIR,STREET_NAME,STREET_TYPE,SUF_DIR,FULL_STNAME,STR_LABEL
39452,129291,SOUTH,1201,1249,0,0,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,TF,EAST,,BURDSAL,PKWY,,BURDSAL PKWY,BURDSAL PKWY
39459,143436,BOTH,5800,5848,5801,5849,46254,46254,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,PIKE,PIKE,BUILT,DPW,PRIMARY ARTERIAL,B,5,45,,,,LAFAYETTE,RD,,LAFAYETTE RD,LAFAYETTE RD
26440,173524,BOTH,3280,3302,3281,3303,46222,46222,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WAYNE,WAYNE,BUILT,DPW,PRIMARY ARTERIAL,B,5,35,,,,LAFAYETTE,RD,,LAFAYETTE RD,LAFAYETTE RD
28896,128972,WEST,2600,2698,2601,2699,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,SOUTH,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
26029,117379,SOUTH,1401,1537,1400,1536,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,TF,EAST,W,29TH,ST,,29TH ST,29TH ST
29919,146783,BOTH,7850,7898,7851,7899,46250,46250,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,SECONDARY ARTERIAL,B,5,45, , ,,ALLISONVILLE,RD,,ALLISONVILLE RD,ALLISONVILLE RD
28948,171764,NORTH,220,222,221,223,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,B,5,25,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
28431,137805,EAST,4000,4098,4001,4099,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY COLLECTOR,C,5,30, , ,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
29015,136233,NORTH,2428,2498,2425,2439,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
29018,135886,SOUTH,3522,3598,3521,3599,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
29023,135882,SOUTH,3700,3798,3701,3799,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
29024,128825,EAST,1100,1198,1101,1199,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,FT,NORTH,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
27698,183663,NORTH,1316,1398,1317,1399,46202,46202,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
156815,131639,BOTH,400,438,401,439,46222,46222,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35, , ,N,WHITE RIVER PKWY,WDR,,WHITE RIVER PKWY WDR,WHITE RIVER PKWY WDR
156814,131397,SOUTH,951,999,950,998,46202,46202,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,EAST,W,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
26571,197476,SOUTH,3404,3518,3401,3519,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
239341,128089,EAST,5200,5398,5201,5399,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY COLLECTOR,C,5,30, , ,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
26735,117949,NORTH,200,218,201,219,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,B,5,25,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
27792,129395,NORTH,0,0,860,998,46202,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,FT,WEST,,BURDSAL,PKWY,,BURDSAL PKWY,BURDSAL PKWY
188657,138883,BOTH,1239,1243,1230,1236,46225,46225,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,,,S,EAST,ST,,EAST ST,EAST ST
27242,116780,BOTH,901,1019,900,1020,46260,46260,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY ARTERIAL,B,5,40, , ,W,73RD,ST,,73RD ST,73RD ST
39243,117283,SOUTH,1201,1299,1200,1298,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,TF,EAST,W,29TH,ST,,29TH ST,29TH ST
256290,137823,EAST,3900,3998,3901,3999,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY COLLECTOR,C,5,30, , ,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
25773,144955,BOTH,7050,7098,7043,7099,46220,46220,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,SECONDARY ARTERIAL,B,5,45, , ,,ALLISONVILLE,RD,,ALLISONVILLE RD,ALLISONVILLE RD
148086,200904,BOTH,0,0,0,0,46205,46205,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,REMOVED,DPW,,B,8,-1,N,,,ALLISONVILLE,RD,,ALLISONVILLE RD,ALLISONVILLE RD
24676,145457,BOTH,5926,5998,5927,5999,46254,46254,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,PIKE,PIKE,BUILT,DPW,PRIMARY ARTERIAL,B,5,45,,,,LAFAYETTE,RD,,LAFAYETTE RD,LAFAYETTE RD
24250,109393,BOTH,4601,4625,4600,4624,46268,46268,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,PIKE,PIKE,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,,,W,71ST,ST,,71ST ST,71ST ST
239345,179419,BOTH,750,798,751,799,46220,46205,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY COLLECTOR,C,5,35,,,E,52ND,ST,,52ND ST,52ND ST
32156,137373,BOTH,700,708,701,709,46205,46205,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,,,E,46TH,ST,,46TH ST,46TH ST
33039,131873,WEST,300,338,0,0,46222,46222,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,D,7,30,TF,EAST,N,WHITE RIVER PKWY,WDR,,WHITE RIVER PKWY WDR,WHITE RIVER PKWY WDR
32165,117814,SOUTH,500,508,501,509,46202,46202,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
156820,131399,SOUTH,1001,1099,1000,1098,46202,46202,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,EAST,W,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
247336,101463,BOTH,7976,7998,7977,7999,46278,46278,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,PIKE,PIKE,BUILT,DPW,SECONDARY ARTERIAL,B,5,45, , ,,LAFAYETTE,RD,,LAFAYETTE RD,LAFAYETTE RD
33001,123913,BOTH,5000,5006,5001,5007,46205,46205,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,SECONDARY ARTERIAL,B,5,45, , ,,ALLISONVILLE,RD,,ALLISONVILLE RD,ALLISONVILLE RD
33461,137999,EAST,3500,3598,3501,3599,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,NORTH,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
33463,136300,NORTH,2700,2798,2701,2799,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
32459,138192,BOTH,2400,2610,2401,2609,46222,46222,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WAYNE,WAYNE,BUILT,DPW,PRIMARY ARTERIAL,B,5,35, , ,,LAFAYETTE,RD,,LAFAYETTE RD,LAFAYETTE RD
32960,135219,BOTH,5400,5426,5401,5425,46219,46219,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WARREN,WARREN,BUILT,DPW,PRIMARY ARTERIAL,C,5,30, , ,E,PLEASANT RUN PKWY,SDR,,PLEASANT RUN PKWY SDR,PLEASANT RUN PKWY SDR
148091,195462,BOTH,4590,4598,4591,4599,46205,46205,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,SECONDARY ARTERIAL,B,7,45,,,,ALLISONVILLE,RD,,ALLISONVILLE RD,ALLISONVILLE RD
37771,118020,EAST,428,498,427,499,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,25,FT,NORTH,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
36257,149845,BOTH,5690,5724,5691,5725,46254,46254,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,PIKE,PIKE,BUILT,DPW,PRIMARY ARTERIAL,B,5,45,,,,LAFAYETTE,RD,,LAFAYETTE RD,LAFAYETTE RD
35284,138009,SOUTH,101,131,100,130,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,TF,EAST,W,29TH,ST,,29TH ST,29TH ST
34855,138051,SOUTH,201,209,200,208,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,TF,EAST,W,29TH,ST,,29TH ST,29TH ST
33194,118407,WEST,500,512,501,513,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,25,TF,SOUTH,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
37323,135359,BOTH,800,898,801,899,46219,46219,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WARREN,WARREN,BUILT,DPW,PRIMARY COLLECTOR,D,7,30, , ,N,RITTER,AVE,,RITTER AVE,RITTER AVE
188668,138760,BOTH,1301,1315,1312,1316,46225,46225,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,,,S,EAST,ST,,EAST ST,EAST ST
36837,136177,SOUTH,2200,2298,2201,2299,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
33732,128114,WEST,4900,5130,4901,5129,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,SECONDARY ARTERIAL,C,5,30, , ,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
32179,136203,NORTH,2100,2132,2119,2199,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
32180,193110,SOUTH,415,437,414,436,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,TF,EAST,W,29TH,ST,,29TH ST,29TH ST
33219,128979,WEST,2400,2430,2401,2431,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,SOUTH,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
33220,128982,WEST,2432,2498,2433,2499,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,SOUTH,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
32195,118378,NORTH,101,109,100,110,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,B,5,25,FT,WEST,W,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
36375,114560,BOTH,5500,5548,5501,5549,46226,46226,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,LAWRENCE,LAWRENCE,BUILT,DPW,PRIMARY ARTERIAL,C,5,40, , ,E,46TH,ST,,46TH ST,46TH ST
33368,183732,NORTH,0,0,1532,1598,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,FT,WEST,,BURDSAL,PKWY,,BURDSAL PKWY,BURDSAL PKWY
33370,129611,NORTH,0,0,1400,1410,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,FT,WEST,,BURDSAL,PKWY,,BURDSAL PKWY,BURDSAL PKWY
33851,137803,EAST,4200,4288,4201,4299,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY COLLECTOR,C,5,30,,,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
33786,128766,EAST,946,998,945,999,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,FT,NORTH,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
124310,127576,BOTH,1100,1198,1101,1199,46220,46220,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY COLLECTOR,C,5,25, , ,,BROAD RIPPLE,AVE,,BROAD RIPPLE AVE,BROAD RIPPLE AVE
39682,128859,WEST,1000,1034,1001,1035,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,SOUTH,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
33867,124779,BOTH,5900,5998,5901,5999,46219,46219,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WARREN,WARREN,BUILT,DPW,PRIMARY ARTERIAL,C,5,35, , ,E,10TH,ST,,10TH ST,10TH ST
33337,117811,SOUTH,426,426,431,437,46202,46202,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,25,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
32301,136186,SOUTH,2000,2022,2001,2021,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
32303,117998,SOUTH,51,99,52,98,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,25,TF,EAST,W,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
33790,124778,BOTH,5850,5898,5851,5899,46219,46219,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WARREN,WARREN,BUILT,DPW,PRIMARY ARTERIAL,C,5,35, , ,E,10TH,ST,,10TH ST,10TH ST
32274,117971,NORTH,300,398,301,399,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,B,5,25,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
33757,116781,BOTH,1021,1199,1022,1198,46260,46260,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY ARTERIAL,B,5,40, , ,W,73RD,ST,,73RD ST,73RD ST
32299,116773,BOTH,2171,2199,2170,2198,46260,46260,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY ARTERIAL,B,5,40, , ,,WESTLANE,RD,,WESTLANE RD,WESTLANE RD
37529,136174,SOUTH,2300,2312,2301,2319,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
37536,117328,NORTH,901,999,900,998,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,FT,WEST,W,30TH,ST,,30TH ST,30TH ST
36958,117805,SOUTH,200,206,201,207,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,25,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
36970,118698,NORTH,427,499,426,498,46202,46202,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,B,5,6,FT,WEST,W,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
36571,179791,NORTH,4016,4098,4015,4099,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
34001,117465,NORTH,1201,1299,1200,1298,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,FT,WEST,W,30TH,ST,,30TH ST,30TH ST
36941,135987,SOUTH,3100,3198,3101,3199,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
36409,134393,BOTH,2700,2798,2701,2799,46205,46205,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY ARTERIAL,C,5,35, , ,E,46TH,ST,,46TH ST,46TH ST
257574,206249,WEST,5472,5524,5479,5525,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,SECONDARY ARTERIAL,C,5,30,,,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
247991,104474,BOTH,7126,7148,7125,7149,46278,46278,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,PIKE,PIKE,BUILT,DPW,SECONDARY ARTERIAL,B,5,45, , ,,LAFAYETTE,RD,,LAFAYETTE RD,LAFAYETTE RD
247992,104473,BOTH,7100,7124,7101,7123,46278,46278,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,PIKE,PIKE,BUILT,DPW,SECONDARY ARTERIAL,B,5,45, , ,,LAFAYETTE,RD,,LAFAYETTE RD,LAFAYETTE RD
254066,104594,BOTH,6276,6430,6275,6429,46278,46278,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,PIKE,PIKE,BUILT,DPW,PRIMARY ARTERIAL,B,5,45, , ,,LAFAYETTE,RD,,LAFAYETTE RD,LAFAYETTE RD
38151,139870,WEST,2800,2898,2801,2899,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,SOUTH,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
39529,136182,SOUTH,1900,1998,1901,1999,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
138520,123285,BOTH,5950,5998,5951,5999,46220,46220,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,SECONDARY ARTERIAL,B,5,45, , ,,ALLISONVILLE,RD,,ALLISONVILLE RD,ALLISONVILLE RD
38962,135571,SOUTH,4800,4898,4801,4899,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
138521,123270,BOTH,6100,6132,6101,6131,46220,46220,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,SECONDARY ARTERIAL,B,5,45, , ,,ALLISONVILLE,RD,,ALLISONVILLE RD,ALLISONVILLE RD
39567,135186,BOTH,900,940,901,939,46219,46219,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WARREN,WARREN,BUILT,DPW,PRIMARY COLLECTOR,D,7,30, , ,N,RITTER,AVE,,RITTER AVE,RITTER AVE
39032,141365,BOTH,2700,2856,2701,2857,46222,46222,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WAYNE,WAYNE,BUILT,DPW,PRIMARY ARTERIAL,B,5,35,,,,LAFAYETTE,RD,,LAFAYETTE RD,LAFAYETTE RD
46904,117813,SOUTH,400,424,401,429,46202,46202,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,25,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
247998,104472,BOTH,6918,7098,6919,7099,46278,46278,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,PIKE,PIKE,BUILT,DPW,PRIMARY ARTERIAL,B,5,45, , ,,LAFAYETTE,RD,,LAFAYETTE RD,LAFAYETTE RD
239358,184679,BOTH,916,998,917,999,46205,46205,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY COLLECTOR,C,5,35,,,E,52ND,ST,,52ND ST,52ND ST
46874,138058,WEST,3000,3034,3001,3031,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,SOUTH,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
47349,127209,BOTH,8001,8049,8000,8048,46227,46227,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,PERRY,PERRY,BUILT,DPW,SECONDARY ARTERIAL,B,5,40,,,,MADISON,AVE,,MADISON AVE,MADISON AVE
46457,118683,NORTH,301,399,300,398,46202,46202,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,B,5,25,FT,WEST,W,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
46462,137847,WEST,4200,4298,4201,4299,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,SECONDARY ARTERIAL,C,5,30, , ,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
46466,183107,WEST,722,726,723,727,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,SOUTH,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
46469,145851,WEST,718,720,719,721,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,SOUTH,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
46418,137970,EAST,3000,3198,3001,3199,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,NORTH,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
46419,137429,BOTH,900,916,901,915,46205,46205,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,,,E,46TH,ST,,46TH ST,46TH ST
46425,183045,WEST,1036,1048,1037,1049,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,SOUTH,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
46939,128011,EAST,4518,4598,4519,4599,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY COLLECTOR,C,5,30,,,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
46940,128006,EAST,4600,4698,4601,4699,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY COLLECTOR,C,5,30, , ,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
