X,Y,OBJECTID,ADDRESS_BLOCK,PRE_DIR,STREET_NAME,SUFFIX,SUF_DIR,FULL_ADDRESS,METER_NUMBER,SPACE_NUMBER,SPACE_TYPE,INSTALL_DATE,HOURLY_RATE,DAILY_RATE,RATE_INCREASE_DATE,ZONE_NAME,OP_HOURS,OP_DAYS,PAY_TYPE
-86.161421193495883,39.788208572799398,67432,1500,N,CAPITOL,AVE,W,1500 N CAPITOL AV,NC  001524,3780,ADA,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.161344123798358,39.787777243520104,67433,1500,N,CAPITOL,AVE,W,1500 N CAPITOL AV,NC  001514,3785,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.163123547747205,39.77148676149195,67434,200,W,NEW YORK,ST,N,200 W NEW YORK ST,,3849,MULTI SPACE,2012-08-29T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.155929910591382,39.77832045017449,67435,800,N,PENNSYLVANIA,ST,W,800 N PENNSYLVANIA ST,NP  000810,2424,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.145040627780844,39.870445490455111,67436,700,E,WESTFIELD,BLVD,N,700 WESTFIELD BLVD,<Null>,231,MULTI SPACE,2012-03-30T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,04,0700-2100,MON-SAT,MULTI
-86.145146966271184,39.870406170045001,67437,700,E,WESTFIELD,BLVD,N,700 WESTFIELD BLVD,<Null>,228,MULTI SPACE,2012-03-30T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,04,0700-2100,MON-SAT,MULTI
-86.147869843900622,39.769751540652244,67438,500,E,OHIO,ST,N,500 E OHIO ST,,1950,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.149140859273757,39.772471185771678,67439,400,E,VERMONT,ST,S,400 E VERMONT ST,EV  000425,1564,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.163498713103479,39.77045854996782,67440,200,N,SENATE,AVE,W,200 N SENATE AV,NS  000210,3103,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.164453327888438,39.770142872738184,67441,300,W,OHIO,ST,N,300 W OHIO ST,WO  000322,3065,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.155772384450756,39.778254077215458,67442,800,N,PENNSYLVANIA,ST,E,800 N PENNSYLVANIA ST,NP  000807,2413,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.161164646641581,39.786637274446619,67443,1400,N,CAPITOL,AVE,E,1400 N CAPITOL AV,NC  001413,3806,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.164268668623251,39.771510659281809,67444,300,W,NEW YORK,ST,N,300 W NEW YORK ST,,4046,MULTI SPACE,2012-05-25T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.147769028963637,39.775834311720608,67445,600,,MASSACHUSETTS,AVE,,600 MASSACHUSETTS AV,MAS 000645,1912,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.149092068399611,39.774909092761256,67446,500,,MASSACHUSETTS,AVE,,500 MASSACHUSETTS AV,MAS 000583,1841,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.147457632623144,39.769740969112277,67447,500,E,OHIO,ST,N,500 E OHIO ST,,1956,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.147825685931082,39.775799685867469,67448,600,,MASSACHUSETTS,AVE,,600 MASSACHUSETTS AV,MAS 000641,1910,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.151617217768404,39.773290556623586,67449,400,,MASSACHUSETTS,AVE,,400 MASSACHUSETTS AV,MAS 000444,1720,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.14841073025066,39.775410921264871,67450,600,,MASSACHUSETTS,AVE,,600 MASSACHUSETTS AV,MAS 000607,1893,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.163539291386741,39.771498012228911,67451,300,W,NEW YORK,ST,N,300 W NEW YORK ST,WNY 000301,4040,MULTI SPACE,2012-05-25T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.164018567788986,39.78216094584532,67452,300,W,011TH,ST,S,300 W 011TH ST,E11TH000363,8604,ADA,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.163208925643616,39.773691239882439,67453,400,N,SENATE,AVE,E,400 N SENATE AV,NS  000421,8175,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.145711842692748,39.870175392355883,67454,700,E,WESTFIELD,BLVD,N,700 WESTFIELD BLVD,<Null>,214,MULTI SPACE,2012-03-30T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,04,0700-2100,MON-SAT,MULTI
-86.163640616722375,39.782164343538582,67455,300,W,011TH,ST,S,300 W 011TH ST,E11TH000303,8577,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.14310084132471,39.779182893204108,67456,800,,MASSACHUSETTS,AVE,,800 MASSACHUSETTS AVE,,2510,MULTI SPACE,2012-04-26T00:00:00.000Z,1.00,19.00,,02,0700-2000,MON-SAT,
-86.164258142840382,39.779408821820375,67457,300,W,009TH,ST,N,300 W 009TH ST,,8561,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.154810970539415,39.765487930375144,67458,100,E,MARYLAND,ST,S,100 E MARYLAND ST,,5055,SINGLE SPACE,2012-08-23T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.166704865594852,39.782149402559789,67459,400,W,011TH,ST,S,400 W 011TH ST,E11TH000405,8607,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.146813331350174,39.776653809726795,67460,700,,MASSACHUSETTS,AVE,,700 MASSACHUSETTS AV,MAS 000708,2033,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.156472150263014,39.765301500207237,67461,100,S,PENNSYLVANIA,ST,W,100 S PENNSYLVANIA ST,SP  000106,5362,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.143746406708942,39.778517957318236,67462,800,,MASSACHUSETTS,AVE,,800 MASSACHUSETTS AVE,,2532,SINGLE SPACE,2012-04-26T00:00:00.000Z,1.00,19.00,,02,0700-2000,MON-SAT,
-86.14901994964589,39.769795386799458,67463,400,E,OHIO,ST,N,400 E OHIO ST,EO  000432,2815,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.164499826482512,39.782158882401589,67464,300,W,011TH,ST,S,300 W 011TH ST,E11TH000319,8585,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.149997381942541,39.774242838347959,67465,500,,MASSACHUSETTS,AVE,,500 MASSACHUSETTS AV,MAS 000515,1807,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.1614541381674,39.776976718489344,67466,700,N,CAPITOL,AVE,W,700 N CAPITOL AV,NC  000702,8120,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.150887141509898,39.773618421045548,67467,400,,MASSACHUSETTS,AVE,,400 MASSACHUSETTS AV,MAS 000471,1785,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.147154349907538,39.776245433120963,67468,600,,MASSACHUSETTS,AVE,,600 MASSACHUSETTS AV,MAS 000683,1929,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.161577997793671,39.791012800025825,67469,1800,N,CAPITOL,AVE,W,1800 N CAPITOL AV,NC  001806,3733,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.147386785405359,39.776270812590013,67470,600,,MASSACHUSETTS,AVE,,600 MASSACHUSETTS AV,MAS 000674,1884,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.155835024757963,39.781675550038699,67471,1000,N,PENNSYLVANIA,ST,W,1000 N PENNSYLVANIA ST,NP  001010,8662,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.1632786826424,39.775991323887368,67472,600,N,SENATE,AVE,W,600 N SENATE AV,NS  000608,8198,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.14584262891907,39.870100457447499,67473,700,E,WESTFIELD,BLVD,N,700 WESTFIELD BLVD,<Null>,210,MULTI SPACE,2012-03-30T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,04,0700-2100,MON-SAT,MULTI
-86.164810450163145,39.779436473081937,67474,300,W,009TH,ST,N,300 W 009TH ST,,8571,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.148671766488917,39.774741634007725,67475,500,N,EAST,ST,E,500 N EAST ST,,2903,MULTI SPACE,2012-08-08T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.146447397362266,39.776719304007727,67476,700,,MASSACHUSETTS,AVE,,700 MASSACHUSETTS AV,MAS 000709,2074,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.146541718026555,39.776645741752162,67477,700,,MASSACHUSETTS,AVE,,700 MASSACHUSETTS AV,MAS 000701,2070,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.164806081947816,39.782157568262207,67478,300,W,011TH,ST,S,300 W 011TH ST,E11TH000349,8597,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.155863273757276,39.780587961573566,67479,900,N,PENNSYLVANIA,ST,W,900 N PENNSYLVANIA ST,NP  000928,8647,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.15434531229549,39.77295936598135,67480,400,N,DELAWARE,ST,W,400 N DELAWARE ST,ND  000406,1612,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.152753916294685,39.774046991239722,67481,200,E,MICHIGAN,ST,N,200 E MICHIGAN ST,,1966,SINGLE SPACE,2012-10-25T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.154415961116399,39.77157648128145,67482,300,N,DELAWARE,ST,W,300 N DELAWARE ST,ND  000308,1643,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.16130644549817,39.779777201344309,67483,900,N,CAPITOL,AVE,W,900 N CAPITOL AV,,9750,MULTI SPACE,2016-02-26T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.157847801968202,39.764920322892209,67484,0000,E,CHESAPEAKE,ST,S,0000 E CHESAPEAKE ST,ECH 000005,5172,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.154552631878545,39.761971201831479,67485,300,S,DELAWARE,ST,E,300 S DELAWARE ST,,5841,MULTI SPACE,2012-11-30T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.145803618195885,39.777147826078235,67486,700,,MASSACHUSETTS,AVE,,700 MASSACHUSETTS AV,MAS 000747,2091,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.163099967764552,39.776296513774241,67487,600,N,SENATE,AVE,E,600 N SENATE AV,NS  000611,8211,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.155990726727779,39.7765044986091,67488,600,N,PENNSYLVANIA,ST,W,600 N PENNSYLVANIA ST,,2393,SINGLE SPACE,2013-10-29T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.161132104670585,39.780982871838539,67489,900,N,CAPITOL,AVE,E,900 N CAPITOL AV,,9743,MULTI SPACE,2016-02-26T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.146018110959005,39.868743918468745,67490,6200,N,COLLEGE,AVE,E,6200 N COLLEGE AV,NCOL006219,109,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,04,0700-2100,MON-SAT,MULTI
-86.154417487163983,39.771518160393605,67491,300,N,DELAWARE,ST,W,300 N DELAWARE ST,ND  000306,1642,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.159946715905832,39.763357489901267,67492,200,S,ILLINOIS,ST,E,200 S ILLINOIS ST,,7345,SINGLE SPACE,2014-12-17T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.154327143409546,39.773535079676634,67493,400,N,DELAWARE,ST,W,400 N DELAWARE ST,ND  000420,1616,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.161300174906458,39.779548455232934,67494,900,N,CAPITOL,AVE,W,900 N CAPITOL AV,,9747,MULTI SPACE,2016-02-26T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.146295509767825,39.76815773287462,67495,600,E,MARKET,ST,S,600 E MARKET ST,,5702,SINGLE SPACE,2012-08-02T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.161133127991221,39.781125850395519,67496,1000,N,CAPITOL,AVE,E,1000 N CAPITOL AV,,9700,MULTI SPACE,2016-02-06T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.152969234587133,39.772295486049082,67497,300,,MASSACHUSETTS,AVE,,300 MASSACHUSETTS AV,MAS 000358,1371,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.158697272274438,39.761405522513272,67498,0000,W,SOUTH,ST,S,0000 W SOUTH ST,WS  000005,7522,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.158292212406394,39.759480349779345,67499,500,S,MERIDIAN,ST,E,500 S MERIDIAN ST,,5731,SINGLE SPACE,2017-09-20T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.150710675415738,39.772412349893735,67500,300,N,NEW JERSEY,ST,W,300 N NEW JERSEY ST,NNJ 000303,4514,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.14586146887082,39.777302180187128,67501,700,,MASSACHUSETTS,AVE,,700 MASSACHUSETTS AV,MAS 000760,2053,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.154519172459601,39.768658156955844,67502,100,N,DELAWARE,ST,W,100 N DELAWARE ST,ND  000106,1134,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.165038689852224,39.771528802815688,67503,400,W,NEW YORK,ST,N,400 W NEW YORK ST,,4081,MULTI SPACE,2012-08-29T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.163370898462077,39.774715627731027,67504,500,N,SENATE,AVE,W,500 N SENATE AV,,3140,MULTI SPACE,2013-12-11T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.144260601477612,39.778415494090872,67505,800,,MASSACHUSETTS,AVE,,800 MASSACHUSETTS AV,MAS 000804,2479,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,
-86.161136995587228,39.780371598816124,67506,900,N,CAPITOL,AVE,E,900 N CAPITOL AV,,9735,MULTI SPACE,2016-02-26T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.153533415227287,39.761270689255575,67507,200,E,SOUTH,ST,N,200 E SOUTH ST,,5819,SINGLE SPACE,2012-11-30T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.150315327239511,39.768267575121001,67508,400,E,MARKET,ST,S,400 E MARKET ST,,5492,MULTI SPACE,2014-09-05T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.154671461999229,39.760385880617946,67509,400,S,DELAWARE,ST,E,400 S DELAWARE ST,,5881,MULTI SPACE,2015-12-07T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.155995341127309,39.775524154553253,67510,600,N,PENNSYLVANIA,ST,W,600 N PENNSYLVANIA ST,NP  000600,2377,SINGLE SPACE,2015-11-19T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.16117482926667,39.779184678912131,67511,800,N,CAPITOL,AVE,E,800 N CAPITOL AV,,9775,SINGLE SPACE,2016-03-18T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.15450576968135,39.762629321152225,67512,300,S,DELAWARE,ST,E,300 S DELAWARE ST,,5830,MULTI SPACE,2012-11-30T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.150713596717921,39.77227829101605,67513,300,N,NEW JERSEY,ST,W,300 N NEW JERSEY ST,NNJ 000303,4512,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.154513920196109,39.762514138902752,67514,300,S,DELAWARE,ST,E,300 S DELAWARE ST,,5832,MULTI SPACE,2012-11-30T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.157646913414268,39.776131644787583,67515,600,N,MERIDIAN,ST,E,600 N MERIDIAN ST,NM  000615,2237,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.150953145554553,39.76734432876281,67516,000,N,NEW JERSEY,ST,W,000 N NEW JERSEY ST,NNJ 000101,3493,MULTI SPACE,2017-01-20T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.161272655714001,39.782175884681735,67517,1000,N,CAPITOL,AVE,W,1000 N CAPITOL AV,,9729,MULTI SPACE,2016-02-06T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.157137734217784,39.761503694251246,67518,0000,E,SOUTH,ST,N,0000 E SOUTH ST,ES  000018,5508,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.14885348298327,39.773073174484146,67519,400,N,EAST,ST,W,400 N EAST ST,,2874,SINGLE SPACE,2012-08-07T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2000,MON-SAT,SINGLE
-86.158126292815155,39.764059199474637,67520,200,S,MERIDIAN,ST,E,200 S MERIDIAN ST,SM  000203a,7295,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE 
-86.150961449687301,39.767427701149849,67521,000,N,NEW JERSEY,ST,W,000 N NEW JERSEY ST,NNJ 000101,3494,MULTI SPACE,2017-01-20T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.161371809375851,39.782210311332527,67522,200,W,11TH,ST,S,200 W 11TH ST,,7719,ADA,2016-02-06T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.157997541178318,39.767440238318244,67523,0000,N,MERIDIAN,ST,E,0000 N MERIDIAN ST,NM  000005,9542,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.152219697246494,39.771234484912391,67524,300,E,NEW YORK,ST,N,300 E NEW YORK ST,,1971,SINGLE SPACE,2012-10-25T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.163102340453833,39.776358873702499,67525,600,N,SENATE,AVE,E,600 N SENATE AV,NS  000613,8212,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.156134179331715,39.772839914648699,67526,400,N,PENNSYLVANIA,ST,W,400 N PENNSYLVANIA ST,NP  000402,8611,SINGLE SPACE,2015-11-23T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.150103569226005,39.7669771896878,67527,400,E,WASHINGTON,ST,N,400 E WASHINGTON ST,EW  000414,5445,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.154415190790488,39.771467331852286,67528,300,N,DELAWARE,ST,W,300 N DELAWARE ST,ND  000304,1641,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.161301249704763,39.779698582867411,67529,900,N,CAPITOL,AVE,W,900 N CAPITOL AV,,9749,MULTI SPACE,2016-02-26T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.150731834012603,39.77157521407841,67530,300,N,NEW JERSEY,ST,W,300 N NEW JERSEY ST,NNJ 000303,4506,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.158898224068253,39.761543396027967,67531,0000,W,SOUTH,ST,N,0000 W SOUTH ST,WS  000010,7504,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.153643491174833,39.769902778940271,67532,200,E,OHIO,ST,N,200 E OHIO ST,NULL,2560,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.157540008360471,39.761515866239321,67533,0000,E,SOUTH,ST,N,0000 E SOUTH ST,ES  000010,5504,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.157051359215714,39.764901742658175,67534,0000,E,CHESAPEAKE,ST,S,0000 E CHESAPEAKE ST,ECH 000021,5180,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.146022352559257,39.868976376050796,67535,6200,N,COLLEGE,AVE,E,6200 N COLLEGE AV,NCOL006225,112,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,04,0700-2100,MON-SAT,MULTI
-86.15421741697206,39.766900044010832,67536,200,E,WASHINGTON,ST,S,200 E WASHINGTON ST,,5021,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.154523733302597,39.768555442053412,67537,100,N,DELAWARE,ST,W,100 N DELAWARE ST,ND  000102,1136,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.161183096866424,39.779045235235714,67538,800,N,CAPITOL,AVE,E,800 N CAPITOL AV,,9773,SINGLE SPACE,2016-03-18T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
